25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
17,5559;2506;759;2640;5311;5601;3718;414;2486;3722;349;1034;3130;1215;69;584;4284,daytime:afternoon,270;25,406;24,1014;23,7143;22,95;21,54;20,1879;19,1131;18,3620;17,2031;16,184;15,6141;14,5730;13,456;12,657;11,742;10,386;9,1196;8,344;7,457;6,632;5,321;4,2338;3,3943;2,267;1
193,3859;3747;3484;2107;4505;2562;5797;2700;1489,daytime:morning,923;25,1131;24,2595;23,100;22,75;21,5688;20,3736;19,2699;18,399;17,1403;16,2591;15,1139;14,1993;13,293;12,2385;11,2051;10,420;9,2445;8,1756;7,368;6,3044;5,85;4,457;3,3719;2,51;1
193,2366;3162;3417;986;2068;854;5956;6133;3419;3488;2843,daytime:evening,923;25,1131;24,100;23,5688;22,3736;21,2699;20,3455;19,399;18,1403;17,2591;16,1139;15,293;14,2385;13,2051;12,420;11,2445;10,621;9,1756;8,368;7,85;6,457;5,3719;4,51;3,344;2,3575;1
193,2228;860;1269;2455;420,daytime:night,923;25,1131;24,2595;23,100;22,75;21,5688;20,3736;19,2699;18,3455;17,399;16,1403;15,2591;14,1139;13,1993;12,2385;11,2051;10,420;9,2445;8,621;7,1756;6,368;5,3044;4,85;3,457;2,51;1
193,4282;2003;1688;821;3720;1836;3190;2036;4891,daytime:afternoon,923;25,1131;24,2595;23,100;22,75;21,5688;20,3736;19,2699;18,3455;17,1403;16,2591;15,1139;14,1993;13,293;12,2385;11,2051;10,420;9,2445;8,621;7,1756;6,368;5,3044;4,85;3,457;2,3719;1
321,975;6640;1657;2940;5361;604;5367;428;2713;1305;380;2395;5763;1539;1276,daytime:morning,3620;25,136;24,604;23,3975;22,232;21,545;20,2894;19,1335;18,4465;17,942;16,2836;15,250;14,3317;13,4977;12,2859;11,5284;10,456;9,447;8,1936;7,3770;6,3579;5,6826;4,3701;3,1883;2,1955;1
321,3741;198;5586;5634;2504;1149;3808;2401;957;4380;1161;1729;456;1524;4379;5740;2030,daytime:evening,3620;25,136;24,604;23,3975;22,545;21,2894;20,63;19,1335;18,4465;17,942;16,2836;15,250;14,3317;13,4977;12,2859;11,269;10,5284;9,456;8,447;7,1936;6,3770;5,3579;4,6826;3,3701;2,1883;1
321,56;1510;3722;5960;5254;3665;5690;6289;2938;1514;2024;901;3910;3517;5095;7027;1396;345;5412;1790;3055;3182;5175;3225;3451;4270;2604;4309;6142;5449;1490;3263,daytime:night,3620;25,136;24,604;23,3975;22,232;21,545;20,2894;19,63;18,1335;17,4465;16,942;15,2836;14,250;13,3317;12,4977;11,269;10,5284;9,456;8,447;7,1936;6,3770;5,3579;4,6826;3,3701;2,1955;1
321,6490;1734;6849;3863;679;1292;3847;4996;1607;6073;3177;3587;4355;2086;4824;564;3415;1478;3317;5643;1325;265;4336;1102;164;1221,daytime:afternoon,3620;25,136;24,604;23,3975;22,232;21,545;20,2894;19,63;18,1335;17,2836;16,3317;15,4977;14,2859;13,269;12,5284;11,456;10,447;9,1936;8,3770;7,6826;6,3701;5,1883;4,1955;3,60;2,2477;1
69,321,daytime:night,270;25,136;24,4404;23,95;22,1477;21,1131;20,742;19,386;18,3575;17,1645;16,2650;15,4903;14,1196;13,2151;12,2168;11,713;10,2372;9,267;8,54;7,1365;6,3620;5,1940;4,6545;3,368;2,86;1
308,3601;2823;5867;518;2690;5758;2703;697;5620;3172;7013;3545;4012;4470;1490;681,daytime:afternoon,1645;25,2652;24,3575;23,2151;22,1477;21,7143;20,1131;19,2168;18,386;17,270;16,184;15,742;14,312;13,3980;12,6635;11,981;10,4091;9,1450;8,6675;7,849;6,1349;5,604;4,4404;3,2894;2,606;1
103,3115;1506;4399;432;280;29;61,daytime:morning,184;25,742;24,6141;23,1242;22,2372;21,740;20,60;19,1685;18,406;17,6801;16,960;15,291;14,1131;13,1417;12,974;11,271;10,1196;9,270;8,3028;7,148;6,45;5,2031;4,6675;3,2558;2,905;1
103,640;6061;406;3631;2284;688;5075;67;834;2149;1012;1568;1021,daytime:evening,184;25,742;24,6141;23,1242;22,2372;21,740;20,1685;19,406;18,6801;17,960;16,291;15,1131;14,1417;13,974;12,271;11,3;10,1196;9,148;8,7143;7,45;6,2031;5,2558;4,905;3,646;2,168;1
103,6489;6315;5967;447;3368;5516;6141,daytime:night,184;25,742;24,6141;23,1242;22,2372;21,740;20,60;19,1685;18,406;17,6801;16,960;15,291;14,1131;13,1417;12,974;11,271;10,3;9,1196;8,270;7,3028;6,148;5,7143;4,45;3,6675;2,2558;1
103,3576;3160;198;184;646;1718;1099;6326;63;559,daytime:afternoon,184;25,742;24,6141;23,1242;22,2372;21,740;20,60;19,1685;18,406;17,6801;16,960;15,1131;14,1417;13,974;12,271;11,3;10,1196;9,270;8,3028;7,148;6,7143;5,45;4,2031;3,6675;2,2558;1
266,5054;5531;1205;6723;361;1363,daytime:evening,6504;25,7038;24,4404;23,386;22,4925;21,5474;20,270;19,1102;18,4679;17,54;16,3402;15,5972;14,3679;13,1225;12,2151;11,2078;10,2433;9,4636;8,383;7,7065;6,2036;5,6548;4,1403;3,6590;2,4476;1
224,250;6042;5520;5401;2799;380;3182;1935;1596,daytime:evening,1960;25,3975;24,386;23,2894;22,1645;21,1148;20,2792;19,250;18,6385;17,1102;16,4907;15,2880;14,4830;13,312;12,3770;11,3953;10,5013;9,3892;8,5673;7,3900;6,3069;5,3255;4,4928;3,663;2,5973;1
224,5549;1099;5203;3770;457,daytime:night,1960;25,3975;24,386;23,2894;22,1645;21,1148;20,2792;19,250;18,1102;17,4907;16,2880;15,4830;14,312;13,4641;12,3770;11,4361;10,112;9,3953;8,5013;7,604;6,5673;5,3900;4,3069;3,3255;2,4928;1
224,2094;4470;2378;199;268;420,daytime:afternoon,1960;25,386;24,2894;23,1645;22,1148;21,2792;20,250;19,6385;18,1102;17,4907;16,2880;15,4830;14,312;13,4641;12,3770;11,4361;10,112;9,3953;8,3892;7,604;6,3900;5,3069;4,3255;3,4928;2,663;1
15,4226;1473;993;15;1696;1131;2378;4877;3227,daytime:night,7100;25,2425;24,354;23,4407;22,1136;21,1879;20,4997;19,1413;18,5054;17,410;16,3575;15,3508;14,2327;13,5686;12,3569;11,5232;10,4247;9,96;8,1975;7,4620;6,1911;5,4616;4,426;3,4442;2,1131;1
164,3770;2494,daytime:night,1131;25,7143;24,974;23,1102;22,386;21,1960;20,95;19,2110;18,54;17,457;16,621;15,4404;14,2894;13,1365;12,270;11,5973;10,252;9,214;8,86;7,905;6,169;5,6141;4,399;3,742;2,2759;1
164,3588;5491;3753;3306;2649;3979;249;3469;2826;3917;5927;85,daytime:afternoon,7143;25,974;24,1102;23,386;22,95;21,2110;20,54;19,457;18,621;17,4404;16,2894;15,1365;14,270;13,5973;12,252;11,214;10,86;9,905;8,169;7,6141;6,399;5,742;4,2759;3,3277;2,1645;1
252,558;6379;4544;4308;3879,daytime:morning,3763;25,994;24,14;23,420;22,942;21,250;20,2946;19,3562;18,4490;17,1535;16,673;15,974;14,1244;13,7100;12,3636;11,3017;10,3645;9,558;8,6278;7,6409;6,190;5,561;4,1531;3,6964;2,2372;1
252,3373;5093,daytime:evening,3763;25,994;24,14;23,708;22,420;21,942;20,250;19,2946;18,3562;17,4490;16,1535;15,892;14,673;13,134;12,1244;11,7100;10,1038;9,3636;8,3645;7,558;6,6278;5,6409;4,190;3,561;2,1531;1
252,5177;828;1531;190;420,daytime:night,994;25,708;24,420;23,942;22,250;21,2946;20,3562;19,4490;18,1535;17,892;16,134;15,974;14,1244;13,7100;12,1038;11,3636;10,3017;9,3645;8,558;7,6278;6,6409;5,190;4,561;3,1531;2,2372;1
252,2388;5253;621;94,daytime:afternoon,3763;25,994;24,14;23,708;22,420;21,942;20,250;19,2946;18,3562;17,4490;16,1535;15,892;14,673;13,134;12,974;11,7100;10,1038;9,3636;8,3017;7,3645;6,558;5,190;4,561;3,1531;2,6964;1
297,56;4906;1408;4425;5954;5665;850;1463;4314;5924;1305;5079;298;3774;1116;1955;4936,daytime:morning,3900;25,7100;24,604;23,4997;22,353;21,2425;20,5686;19,2514;18,2880;17,3975;16,1413;15,3135;14,2512;13,4641;12,4074;11,3185;10,4291;9,1710;8,2660;7,5557;6,5777;5,1701;4,1898;3,4247;2,3255;1
297,1909;2236;3955;1302;4383;3451;6338;5334;604;3922;474;1856;5088;460;1711;6101;210;3163;6880,daytime:evening,3900;25,4620;24,7100;23,604;22,4997;21,353;20,4442;19,2880;18,3975;17,1413;16,2512;15,4641;14,4074;13,3185;12,4291;11,1710;10,2660;9,5777;8,1701;7,1898;6,4247;5,1165;4,3255;3,233;2,4407;1
297,595;5401;5939;6063;3003;3214;4865;6879;6091;5342;4642;1701;175;4782;3476;3428;5777;5392;5843,daytime:night,4620;25,604;24,4997;23,4442;22,2425;21,5686;20,2514;19,2880;18,3975;17,1413;16,3135;15,4641;14,4074;13,3185;12,4291;11,1710;10,2660;9,5557;8,5777;7,1701;6,4247;5,1165;4,233;3,4407;2,258;1
297,6870;4074;1031;4206;2709;269;3069;3789;5499;771,daytime:afternoon,3900;25,4620;24,7100;23,604;22,353;21,4442;20,2425;19,5686;18,2514;17,3975;16,1413;15,3135;14,2512;13,4641;12,4074;11,3185;10,4291;9,1710;8,5557;7,5777;6,1701;5,1898;4,4247;3,1165;2,3255;1
294,2284;4394;2031;284;3131;2214;7036;1167;4476,daytime:morning,2372;25,184;24,742;23,270;22,60;21,54;20,6141;19,974;18,181;17,291;16,2558;15,95;14,189;13,232;12,2650;11,1131;10,740;9,1417;8,1685;7,942;6,2164;5,6702;4,214;3,168;2,132;1
294,4515;1507;518;3070;1035;3688;3470;1424;291,daytime:evening,2372;25,184;24,742;23,270;22,60;21,1196;20,54;19,6141;18,974;17,181;16,291;15,2558;14,95;13,189;12,232;11,2650;10,1131;9,740;8,1417;7,1685;6,942;5,2164;4,6702;3,214;2,168;1
294,3160;1450;432;4501;6141;2375;1026;1778;4210;1896;178;1170;852,daytime:night,2372;25,184;24,742;23,60;22,1196;21,54;20,6141;19,181;18,291;17,2558;16,95;15,232;14,2650;13,1131;12,740;11,1417;10,1685;9,942;8,2164;7,6702;6,214;5,168;4,132;3,960;2,148;1
294,1075;2845;4511;3212;6061;2290;232;742;287,daytime:afternoon,2372;25,742;24,270;23,1196;22,6141;21,974;20,181;19,291;18,2558;17,95;16,189;15,232;14,2650;13,1131;12,740;11,1417;10,1685;9,942;8,2164;7,6702;6,214;5,168;4,132;3,960;2,148;1
303,7054;4679;4595;3917;619;5062;4039;4046;1625;1248;4610;3855;5757;3029;771;4741;2840;3946;1710;2826;3614;4;2444;3352;6041;2072;2946;4022;211,daytime:morning,54;25,95;24,270;23,214;22,86;21,386;20,6141;19,69;18,2063;17,456;16,974;15,742;14,1196;13,621;12,7143;11,1365;10,2372;9,1131;8,2630;7,1097;6,1014;5,2338;4,3561;3,2894;2,178;1
303,1466;3735;5502;3839;2893;406;6841;56;5910;399;1993;1900;1677;2575;241;6666;1655;3743;270;974;1258,daytime:evening,54;25,95;24,270;23,86;22,386;21,267;20,69;19,456;18,974;17,742;16,1196;15,457;14,621;13,7143;12,1365;11,1231;10,2372;9,1131;8,84;7,1097;6,179;5,1014;4,2338;3,3561;2,2894;1
303,2192;1387;5922;368;3299;5951;533;4187;5895;250;3019;2336;3844;2704;3269;4807;1617;1144;2505,daytime:afternoon,54;25,95;24,270;23,214;22,86;21,386;20,267;19,6141;18,69;17,2063;16,456;15,974;14,1196;13,457;12,621;11,7143;10,1365;9,1231;8,2372;7,1131;6,2630;5,84;4,1097;3,179;2,1014;1
129,6952;4491;1960;340;145,daytime:night,2372;25,974;24,95;23,270;22,420;21,923;20,942;19,232;18,250;17,1335;16,60;15,1196;14,3353;13,54;12,2894;11,291;10,1365;9,189;8,14;7,1097;6,86;5,785;4,621;3,7143;2,1786;1
129,1420;7,daytime:afternoon,974;25,95;24,270;23,420;22,923;21,942;20,232;19,1335;18,60;17,1196;16,3353;15,54;14,2946;13,2894;12,291;11,1365;10,189;9,14;8,1097;7,86;6,785;5,7143;4,2355;3,3763;2,284;1
241,1095;5970;2598;1122;1001;1582;4377;2759;2715;4143;5441;5737;6353;2694;6133;4741;3006;602;1390;4531;4784;4405;2036;4536;2960;2449;2366;4282;2020;725;1489;4327,daytime:morning,974;25,54;24,7143;23,95;22,457;21,923;20,168;19,2946;18,657;17,703;16,2372;15,2051;14,344;13,1102;12,420;11,27;10,2063;9,6801;8,1196;7,932;6,4467;5,2505;4,2110;3,2678;2,128;1
241,4576;3389;1971;1006;6488;1559;3856;118;384;317;4072;4220;2368;1877;1497;1988;350;189;650;657;3653;5670;4298;1082;4322;456;181;4945;261,daytime:evening,1131;25,54;24,95;23,457;22,923;21,168;20,270;19,2946;18,284;17,657;16,399;15,703;14,184;13,2372;12,2051;11,344;10,6134;9,1102;8,420;7,27;6,2063;5,6801;4,3088;3,1196;2,75;1
241,2655;4276;5322;5224;1188;6404;5941;5796;3867;361;2279;2123;4515;4255;663;3017,daytime:night,1131;25,974;24,54;23,7143;22,95;21,457;20,923;19,168;18,270;17,2946;16,284;15,657;14,399;13,703;12,184;11,2372;10,2051;9,344;8,6134;7,1102;6,420;5,27;4,2063;3,6801;2,3088;1
241,3792;3570;1972;960;1688;3692;3190;6608;3407;7040;6090;4742,daytime:afternoon,1131;25,974;24,54;23,7143;22,95;21,457;20,923;19,168;18,270;17,2946;16,284;15,657;14,399;13,703;12,184;11,2372;10,2051;9,344;8,6134;7,1102;6,420;5,27;4,2063;3,6801;2,3088;1
97,5295;2204;3444,daytime:morning,7143;25,5003;24,2110;23,6029;22,3980;21,923;20,606;19,4404;18,849;17,6158;16,38;15,1450;14,1131;13,2988;12,5971;11,1477;10,1960;9,284;8,1250;7,6675;6,1227;5,291;4,6635;3,2946;2,4462;1
97,4496;1947;1142;2427,daytime:afternoon,7143;25,386;24,5003;23,2110;22,6029;21,3980;20,606;19,663;18,1645;17,4404;16,849;15,6158;14,38;13,1450;12,1131;11,2988;10,1477;9,1960;8,284;7,1250;6,6675;5,1227;4,291;3,6635;2,2946;1
39,1310;545;5315;2355;2740;2967;343;1463;104;1321;3709;1294;5682,daytime:morning,2148;25,1226;24,214;23,4575;22,2165;21,2759;20,5150;19,5407;18,2166;17,107;16,2972;15,757;14,4809;13,191;12,335;11,340;10,1512;9,167;8,4056;7,4215;6,169;5,1749;4,4364;3,3350;2,5946;1
96,774;2647;1842;1936;3721;889;2869;4228;3135;4634;4587;4606;51;1109;4314;5236;107;1365;4240;2693;4152,daytime:morning,354;25,874;24,2522;23,3701;22,1006;21,4997;20,2450;19,7100;18,2512;17,603;16,5686;15,3357;14,573;13,4788;12,1749;11,353;10,435;9,3508;8,6101;7,981;6,5640;5,754;4,2785;3,4820;2,3645;1
96,7100;3452;1253;7131;1557;1750;3387;2839;7082;1058;1336;5565;5120,daytime:evening,354;25,874;24,2522;23,3701;22,1006;21,4997;20,2450;19,7100;18,2512;17,603;16,5686;15,3357;14,573;13,4788;12,353;11,435;10,3508;9,6101;8,981;7,5640;6,2300;5,754;4,2785;3,4820;2,993;1
96,2019;4706;5414;672;3683;2450;1356;1622;2325;1985;4825;333;5585;5076;2458;2512;435;588;2741;2124,daytime:night,354;25,874;24,2522;23,3701;22,1006;21,2450;20,7100;19,2512;18,603;17,5686;16,573;15,4788;14,1749;13,353;12,435;11,3508;10,981;9,5640;8,2300;7,754;6,993;5,3645;4,3774;3,4004;2,4196;1
96,913;4238;1281;4906;4285;2700;6172;3227;229,daytime:afternoon,354;25,874;24,2522;23,1006;22,4997;21,2450;20,7100;19,2512;18,603;17,5686;16,3357;15,573;14,1749;13,353;12,435;11,3508;10,6101;9,981;8,5640;7,2300;6,2785;5,4820;4,993;3,3645;2,3774;1
247,6612;891;3233;562;1834;1657;5979;1514;407;6870;2501;4564;7026;6760;173;2281;6407,daytime:evening,604;25,3900;24,3620;23,3975;22,545;21,3892;20,353;19,3770;18,232;17,2894;16,2859;15,339;14,14;13,250;12,2836;11,2817;10,2934;9,2713;8,1955;7,136;6,5577;5,6259;4,5338;3,3651;2,6091;1
247,2236;6794;5904;2127;2983;4743;474;3229;996;1711;1948;3507;1422;63,daytime:night,3900;25,3620;24,3975;23,3069;22,3892;21,353;20,3770;19,232;18,2894;17,2859;16,339;15,269;14,14;13,250;12,2836;11,2817;10,3588;9,4100;8,2425;7,136;6,5577;5,5338;4,3651;3,6091;2,7023;1
247,3053;6758;5362;3430;7138;4051;38;5576;2338;2817;2605;1338;850;3900;1854;1508;5442,daytime:afternoon,604;25,3900;24,3620;23,3975;22,3069;21,545;20,3770;19,232;18,2894;17,339;16,269;15,14;14,2836;13,2817;12,2934;11,3588;10,4100;9,2713;8,2425;7,1955;6,136;5,5577;4,6259;3,3651;2,2784;1
64,4148;4499;6998,daytime:morning,612;25,2462;24,1986;23,6817;22,3312;21,2674;20,3986;19,2747;18,4344;17,1055;16,65;15,2669;14,4490;13,3308;12,495;11,318;10,2710;9,122;8,2824;7,708;6,3039;5,1056;4,6669;3,3371;2,3541;1
64,3949;6996;6064;14,daytime:evening,2462;25,6817;24,2674;23,3986;22,2747;21,4344;20,1055;19,65;18,2669;17,4490;16,3308;15,318;14,2661;13,2710;12,122;11,2824;10,708;9,3039;8,1056;7,6669;6,3371;5,3541;4,6204;3,2964;2,14;1
64,695;2246;5731;6386;2754,daytime:night,612;25,2462;24,1986;23,6817;22,3312;21,2674;20,3986;19,2747;18,4344;17,65;16,2669;15,4490;14,3308;13,495;12,318;11,2661;10,122;9,2824;8,708;7,3039;6,1056;5,6669;4,3371;3,3541;2,346;1
64,942;1237;888;6196;6669,daytime:afternoon,612;25,1986;24,6817;23,3312;22,3986;21,4344;20,1055;19,65;18,2669;17,4490;16,495;15,2661;14,2710;13,2824;12,708;11,3039;10,6669;9,3371;8,3541;7,346;6,3763;5,6204;4,2964;3,14;2,883;1
177,4894;3201;5138;347;61;3040,daytime:morning,2445;25,2699;24,1139;23,5040;22,293;21,3010;20,4638;19,100;18,3736;17,2591;16,2655;15,2245;14,129;13,2354;12,4819;11,4467;10,1756;9,5241;8,591;7,2678;6,2772;5,252;4,2222;3,3150;2,1269;1
177,2591;1593;6348;1765;1095,daytime:evening,2445;25,2699;24,1139;23,5040;22,293;21,4638;20,100;19,3433;18,2591;17,2245;16,129;15,2354;14,4819;13,4467;12,1756;11,5241;10,2678;9,2772;8,252;7,2222;6,3150;5,1269;4,6353;3,1037;2,180;1
177,3990;6779,daytime:night,2699;25,1139;24,5040;23,293;22,3010;21,4638;20,100;19,3736;18,3433;17,2591;16,2655;15,2245;14,129;13,2354;12,1756;11,5241;10,591;9,2678;8,2772;7,252;6,2222;5,3150;4,1269;3,6353;2,1037;1
177,3692;4807;2020;3607;2536,daytime:afternoon,2445;25,2699;24,1139;23,5040;22,3010;21,4638;20,100;19,3736;18,3433;17,2591;16,2655;15,129;14,2354;13,4819;12,4467;11,1756;10,5241;9,591;8,2678;7,2772;6,252;5,2222;4,1269;3,6353;2,1037;1
251,6934;6955;4008;1159;4986;6938;4475;6544,daytime:morning,224;25,832;24,6545;23,5687;22,3538;21,5037;20,1653;19,3850;18,6831;17,248;16,6898;15,3669;14,6503;13,2343;12,6496;11,4292;10,3299;9,6518;8,6581;7,5955;6,6632;5,6954;4,1225;3,3327;2,976;1
238,5730;2322;5758;5010,daytime:evening,232;25,2372;24,1131;23,1693;22,932;21,2558;20,1879;19,1035;18,354;17,974;16,3575;15,2946;14,923;13,457;12,5862;11,4091;10,1911;9,51;8,168;7,1727;6,420;5,956;4,2406;3,27;2,2920;1
238,679;4183,daytime:afternoon,232;25,2372;24,1131;23,5250;22,1693;21,932;20,2558;19,1879;18,1035;17,354;16,974;15,3575;14,2946;13,923;12,457;11,5862;10,4091;9,5767;8,1911;7,4202;6,51;5,2991;4,168;3,1727;2,420;1
72,2391;956;2848;6885;2575;3266;352;919;4752;5283;5282;1914;3886;7036;1554;2934;2826;32;4115;2688;2336;2949;1500;1395;1634;603;4640;1583;1573,daytime:evening,2372;25,1196;24,95;23,60;22,974;21,232;20,291;19,7;18,284;17,742;16,6141;15,184;14,136;13,6666;12,1335;11,942;10,54;9,3353;8,2558;7,7143;6,1014;5,1131;4,6904;3,45;2,785;1
72,2372;155;333;340;1550;19;2629;3595,daytime:night,2372;25,270;24,1196;23,95;22,60;21,974;20,232;19,7;18,284;17,742;16,6141;15,184;14,136;13,6666;12,189;11,1335;10,1883;9,942;8,54;7,3353;6,2558;5,178;4,7143;3,267;2,1014;1
72,3321;6368;4925;5625;1164;1319;3101;2348;717,daytime:afternoon,2372;25,270;24,1196;23,95;22,60;21,974;20,232;19,291;18,7;17,284;16,742;15,6141;14,184;13,136;12,6666;11,189;10,1883;9,54;8,3353;7,2558;6,178;5,7143;4,267;3,1014;2,1131;1
135,3960;1089;3758;252;2590,daytime:evening,1131;25,726;24,1477;23,270;22,3277;21,4404;20,1102;19,6549;18,1227;17,2699;16,516;15,252;14,3575;13,386;12,1450;11,923;10,6059;9,368;8,1269;7,703;6,2243;5,2652;4,278;3,657;2,4807;1
135,2765;2495;6635,daytime:afternoon,1131;25,726;24,1477;23,270;22,3277;21,4404;20,1102;19,6549;18,1227;17,2699;16,516;15,252;14,1450;13,923;12,6059;11,368;10,1269;9,703;8,2243;7,2652;6,278;5,657;4,4807;3,54;2,713;1
67,100;1714;2428;2073,daytime:morning,2445;25,2699;24,1139;23,3736;22,3010;21,2245;20,100;19,2038;18,3433;17,129;16,293;15,2635;14,180;13,2601;12,3570;11,2591;10,4638;9,4819;8,2354;7,1756;6,1269;5,591;4,2897;3,1303;2,5040;1
67,2372;3276;3162;420;4875;1320;1895;3670;3736;4467;457,daytime:evening,2699;25,1139;24,3736;23,3010;22,2245;21,100;20,2038;19,2385;18,129;17,293;16,2635;15,180;14,2601;13,3570;12,2591;11,4638;10,4819;9,2354;8,1756;7,1269;6,591;5,2897;4,5040;3,3843;2,4807;1
67,5333;3088;75;1993;2166,daytime:night,2445;25,2699;24,1139;23,3736;22,3010;21,2245;20,100;19,2038;18,2385;17,3433;16,129;15,180;14,3570;13,2591;12,4638;11,4819;10,1756;9,1269;8,591;7,1303;6,5040;5,4807;4,2063;3,3150;2,4118;1
67,4561;4974;2211;4908;6850;467,daytime:afternoon,2445;25,2699;24,3736;23,3010;22,100;21,2385;20,3433;19,129;18,293;17,2635;16,180;15,2601;14,4638;13,2354;12,1756;11,1269;10,591;9,2897;8,1303;7,5040;6,3843;5,4807;4,2063;3,3150;2,2505;1
10,2679;6073;3123;5283;402;646;6867;716,daytime:morning,1883;25,71;24,3260;23,267;22,3620;21,1231;20,63;19,95;18,1948;17,3579;16,7;15,6141;14,6904;13,60;12,1335;11,1196;10,140;9,1240;8,8;7,280;6,3415;5,406;4,1166;3,4903;2,942;1
10,5802;1883;54;905;4804,daytime:night,1883;25,14;24,71;23,3260;22,267;21,3620;20,1231;19,63;18,95;17,1948;16,3579;15,7;14,6904;13,60;12,1335;11,1196;10,140;9,1240;8,8;7,280;6,3415;5,406;4,1166;3,4903;2,942;1
10,15;55;2844;4585;296;140,daytime:afternoon,1883;25,14;24,71;23,3260;22,267;21,3620;20,1231;19,63;18,95;17,1948;16,3579;15,7;14,6141;13,6904;12,60;11,1335;10,1196;9,140;8,1240;7,8;6,280;5,3415;4,406;3,1166;2,4903;1
53,1030;548;1164;80,daytime:evening,2372;25,2558;24,932;23,974;22,184;21,181;20,1131;19,1242;18,2937;17,1196;16,6702;15,1092;14,1405;13,3993;12,54;11,33;10,430;9,3371;8,132;7,95;6,102;5,703;4,1809;3,1919;2,657;1
118,358;1645;6125;4809;2221;145;5534;4382;5785;4064;429;2732;972;3595;3214;2894;7144;2304;1218;6202;638,daytime:morning,232;25,136;24,2659;23,447;22,3417;21,1936;20,1292;19,3028;18,189;17,5730;16,679;15,1911;14,54;13,167;12,456;11,1669;10,2248;9,3037;8,2558;7,1226;6,1879;5,2510;4,942;3,270;2,2372;1
118,1536;1381;6015;5707;4998;694;807;1273;5270;1184;6738;5213;6134;5691;1740;2558,daytime:night,232;25,136;24,2659;23,447;22,3417;21,1936;20,1292;19,3028;18,189;17,5730;16,679;15,1911;14,54;13,167;12,456;11,1669;10,2248;9,3037;8,2558;7,1226;6,1879;5,2510;4,942;3,270;2,2372;1
118,4480;218;2363,daytime:afternoon,232;25,136;24,2659;23,447;22,3417;21,1936;20,1292;19,3028;18,189;17,5730;16,679;15,1911;14,54;13,167;12,456;11,1669;10,2248;9,2558;8,1226;7,1879;6,2510;5,942;4,270;3,2372;2,5712;1
35,5502;173;3321;135;3688;279,daytime:morning,184;25,7143;24,3620;23,406;22,6141;21,353;20,742;19,3255;18,173;17,3;16,84;15,604;14,60;13,960;12,974;11,1057;10,2124;9,270;8,6675;7,339;6,1948;5,1349;4,45;3,6545;2,232;1
35,1417;891;788;2553,daytime:night,184;25,7143;24,3620;23,406;22,353;21,742;20,1131;19,173;18,3;17,84;16,604;15,1057;14,2124;13,6091;12,6675;11,339;10,1948;9,6545;8,232;7,2583;6,6312;5,312;4,95;3,1240;2,740;1
35,195;1633;1305,daytime:afternoon,184;25,7143;24,3620;23,406;22,6141;21,353;20,742;19,1131;18,3255;17,173;16,84;15,604;14,60;13,960;12,974;11,1057;10,2124;9,6091;8,270;7,6675;6,339;5,1948;4,1349;3,45;2,6545;1
311,2682;33;1601;284;2291;432;1066;2901;290,daytime:morning,184;25,2372;24,54;23,6141;22,974;21,95;20,742;19,1196;18,291;17,270;16,14;15,406;14,60;13,7143;12,6904;11,1335;10,267;9,1014;8,646;7,250;6,785;5,3579;4,280;3,214;2,3359;1
311,1005;940;628;671;312,daytime:evening,2372;25,54;24,95;23,742;22,1196;21,291;20,270;19,14;18,406;17,60;16,6904;15,1335;14,267;13,1014;12,646;11,250;10,3579;9,280;8,214;7,3359;6,132;5,942;4,189;3,232;2,2650;1
311,6566;5973;3359;797;4416;3191;3898;4039;1520;166;1133;569;6675;1226;4504,daytime:night,184;25,2372;24,54;23,6141;22,974;21,95;20,742;19,1196;18,291;17,14;16,406;15,60;14,7143;13,6904;12,1335;11,267;10,646;9,250;8,785;7,3579;6,280;5,214;4,3359;3,942;2,189;1
311,1340;60;370;666;4210;4080,daytime:afternoon,184;25,2372;24,54;23,6141;22,974;21,95;20,742;19,1196;18,291;17,270;16,14;15,406;14,60;13,7143;12,6904;11,1335;10,267;9,1014;8,646;7,250;6,785;5,3579;4,280;3,214;2,3359;1
246,5224;159;5666,daytime:morning,3763;25,420;24,14;23,1535;22,892;21,7100;20,561;19,1244;18,2873;17,1038;16,3017;15,2946;14,134;13,673;12,250;11,4490;10,3242;9,1531;8,274;7,5003;6,5177;5,775;4,3562;3,738;2,5224;1
246,5277;767;3603;4431;5127;2042,daytime:night,994;25,708;24,3763;23,420;22,14;21,1535;20,892;19,558;18,7100;17,561;16,1244;15,2873;14,1038;13,3017;12,3095;11,2946;10,134;9,673;8,250;7,188;6,1238;5,3242;4,1531;3,274;2,5003;1
246,274,daytime:afternoon,994;25,708;24,3763;23,420;22,14;21,1535;20,892;19,558;18,7100;17,561;16,2873;15,3017;14,3095;13,2946;12,134;11,250;10,188;9,1238;8,4490;7,3242;6,1531;5,274;4,5003;3,5177;2,775;1
289,2831;2036,daytime:morning,1131;25,2946;24,6280;23,769;22,3575;21,420;20,974;19,2051;18,923;17,3071;16,3088;15,981;14,96;13,2678;12,698;11,1727;10,4500;9,3217;8,2101;7,95;6,85;5,932;4,641;3,703;2,4091;1
